latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-11.738,-43.005,316.2,1,1,2019-11-09,0415,A,93,6.0NRT,296.3,12.2,N
-11.747,-43.006,310.6,1,1,2019-11-09,0415,A,81,6.0NRT,296.5,7.4,N
-12.514,-42.927,308.9,1,1,2019-11-09,0415,A,76,6.0NRT,282.7,9.2,N
-13.203,-46.731,303.3,1.4,1.2,2019-11-09,0415,A,55,6.0NRT,293.1,7.9,N
-13.975,-46.452,310.2,1.3,1.1,2019-11-09,0415,A,79,6.0NRT,294.5,14.1,N
-14.035,-47.412,306.6,1.6,1.2,2019-11-09,0415,A,69,6.0NRT,292.4,12.5,N
-14.044,-47.428,313.2,1.6,1.2,2019-11-09,0415,A,87,6.0NRT,292.6,21.6,N
-14.046,-47.414,304.7,1.6,1.2,2019-11-09,0415,A,56,6.0NRT,292.9,10,N
-14.043,-47.435,303.4,1.6,1.2,2019-11-09,0415,A,14,6.0NRT,291.8,8.5,N
-14.046,-47.421,312.5,1.6,1.2,2019-11-09,0415,A,85,6.0NRT,293,20,N
-14.957,-44.499,308.2,1.1,1,2019-11-09,0415,A,74,6.0NRT,291.3,9.7,N
-15.899,-40.834,316.7,1.2,1.1,2019-11-09,0415,A,94,6.0NRT,291.1,19.4,N
-15.389,-44.91,323.1,1.1,1,2019-11-09,0415,A,100,6.0NRT,296.3,23,N
-15.398,-44.911,315.8,1.1,1,2019-11-09,0415,A,92,6.0NRT,296.6,15.2,N
-15.706,-45.674,308.2,1.2,1.1,2019-11-09,0415,A,74,6.0NRT,291.4,9.1,N
-15.707,-45.663,306.6,1.2,1.1,2019-11-09,0415,A,69,6.0NRT,282.5,7.8,N
-15.717,-45.665,327,1.2,1.1,2019-11-09,0415,A,100,6.0NRT,291.4,30.2,N
-15.72,-45.671,314.9,1.2,1.1,2019-11-09,0415,A,90,6.0NRT,292.3,16.6,N
-15.722,-45.661,310.8,1.2,1.1,2019-11-09,0415,A,81,6.0NRT,290.4,12.4,N
-15.749,-45.989,309.2,1.2,1.1,2019-11-09,0415,A,64,6.0NRT,290.9,11.3,N
-15.751,-45.978,309.1,1.2,1.1,2019-11-09,0415,A,58,6.0NRT,290.7,11.5,N
-17.018,-41.133,304.2,1.1,1.1,2019-11-09,0415,A,59,6.0NRT,290.8,7.8,N
-17.343,-42.031,306.2,1.1,1,2019-11-09,0415,A,67,6.0NRT,290.9,8.1,N
-17.64,-42.724,302.9,1,1,2019-11-09,0415,A,52,6.0NRT,290.7,5.3,N
-17.73,-42.079,308.7,1.1,1,2019-11-09,0415,A,75,6.0NRT,290.8,9.6,N
-17.737,-42.09,332.9,1.1,1,2019-11-09,0415,A,100,6.0NRT,292.2,35.8,N
-17.739,-42.08,323.7,1.1,1,2019-11-09,0415,A,100,6.0NRT,291.4,23.3,N
-17.583,-43.248,306.5,1,1,2019-11-09,0415,A,68,6.0NRT,292.9,6.6,N
-17.585,-43.238,307.8,1,1,2019-11-09,0415,A,66,6.0NRT,292.7,7.5,N
-17.586,-43.229,349.7,1,1,2019-11-09,0415,A,100,6.0NRT,294.2,61.6,N
-17.587,-43.22,352.4,1,1,2019-11-09,0415,A,100,6.0NRT,294.7,68,N
-17.592,-43.249,319.5,1,1,2019-11-09,0415,A,99,6.0NRT,294.2,16.2,N
-17.594,-43.24,357.7,1,1,2019-11-09,0415,A,100,6.0NRT,297.4,79.6,N
-17.595,-43.23,328.6,1,1,2019-11-09,0415,A,100,6.0NRT,292.1,26.3,N
-17.717,-42.765,321.9,1,1,2019-11-09,0415,A,100,6.0NRT,292.7,20.8,N
-17.737,-42.813,312.8,1,1,2019-11-09,0415,A,86,6.0NRT,291.6,12.6,N
-17.748,-42.737,301.1,1,1,2019-11-09,0415,A,38,6.0NRT,290.8,4.9,N
-17.746,-42.815,311.2,1,1,2019-11-09,0415,A,82,6.0NRT,290.9,11.2,N
-17.149,-47.029,310.6,1.3,1.1,2019-11-09,0415,A,80,6.0NRT,290.8,13.7,N
-17.151,-47.017,303.8,1.3,1.1,2019-11-09,0415,A,41,6.0NRT,290.8,7.1,N
-17.939,-42.028,320.9,1.1,1,2019-11-09,0415,A,100,6.0NRT,293.6,19.6,N
-17.94,-42.018,308.3,1.1,1,2019-11-09,0415,A,74,6.0NRT,293.4,8.1,N
-18.08,-42.148,307.2,1.1,1,2019-11-09,0415,A,71,6.0NRT,293.7,6.6,N
-18.081,-42.138,303.7,1.1,1,2019-11-09,0415,A,57,6.0NRT,293.2,4.3,N
-18.088,-42.145,325.7,1.1,1,2019-11-09,0415,A,100,6.0NRT,294.6,24.5,N
-18.134,-42.152,308.3,1.1,1,2019-11-09,0415,A,74,6.0NRT,294.4,7.2,N
-18.142,-42.163,331.2,1.1,1,2019-11-09,0415,A,100,6.0NRT,295.1,30.8,N
-18.143,-42.153,331.2,1.1,1,2019-11-09,0415,A,100,6.0NRT,295.2,31,N
-18.225,-41.769,310.4,1.1,1,2019-11-09,0415,A,80,6.0NRT,293,10,N
-18.369,-41.013,316.6,1.2,1.1,2019-11-09,0415,A,93,6.0NRT,292.6,18.4,N
-18.379,-41.015,307.5,1.2,1.1,2019-11-09,0415,A,72,6.0NRT,292.1,10,N
-18.375,-41.941,306.1,1.1,1,2019-11-09,0415,A,67,6.0NRT,293.6,6.5,N
-18.349,-42.244,301,1.1,1,2019-11-09,0415,A,17,6.0NRT,290.7,3.4,N
-19.025,-42.346,308.3,1.1,1,2019-11-09,0415,A,74,6.0NRT,293.4,8,N
-19.342,-41.506,302,1.2,1.1,2019-11-09,0415,A,46,6.0NRT,289.2,6.3,N
-19.343,-41.495,304.4,1.2,1.1,2019-11-09,0415,A,60,6.0NRT,289.1,8,N
9.781,-63.264,308.5,1,1,2019-11-09,0550,A,75,6.0NRT,291.9,7.7,N
9.749,-63.428,304.2,1,1,2019-11-09,0550,A,59,6.0NRT,291.5,5.1,N
9.738,-63.477,315.8,1,1,2019-11-09,0550,A,92,6.0NRT,292.1,13.6,N
9.736,-63.468,326.2,1,1,2019-11-09,0550,A,100,6.0NRT,293.1,23.9,N
9.735,-63.458,311,1,1,2019-11-09,0550,A,81,6.0NRT,292.2,9.2,N
9.727,-63.457,306.3,1,1,2019-11-09,0550,A,68,6.0NRT,291.7,6.4,N
9.709,-63.525,306.2,1,1,2019-11-09,0550,A,67,6.0NRT,291.4,6.5,N
9.683,-63.472,340.6,1,1,2019-11-09,0550,A,100,6.0NRT,293.3,45.2,N
9.681,-63.463,304.7,1,1,2019-11-09,0550,A,61,6.0NRT,291.9,5.2,N
9.658,-63.561,346,1,1,2019-11-09,0550,A,100,6.0NRT,293.9,55.4,N
9.654,-63.533,326.7,1,1,2019-11-09,0550,A,100,6.0NRT,293,24.7,N
9.653,-63.524,321.9,1,1,2019-11-09,0550,A,100,6.0NRT,292.5,19.5,N
9.659,-63.633,304.2,1,1,2019-11-09,0550,A,59,6.0NRT,291,5.1,N
9.658,-63.624,345.2,1,1,2019-11-09,0550,A,100,6.0NRT,293.7,54.4,N
9.657,-63.615,321.2,1,1,2019-11-09,0550,A,100,6.0NRT,293.2,18.6,N
9.65,-63.568,329.7,1,1,2019-11-09,0550,A,100,6.0NRT,293.2,28.7,N
9.649,-63.559,333.4,1,1,2019-11-09,0550,A,100,6.0NRT,294.6,33.6,N
9.647,-63.55,328.6,1,1,2019-11-09,0550,A,100,6.0NRT,293.5,27.2,N
9.65,-63.635,310.8,1,1,2019-11-09,0550,A,81,6.0NRT,290.8,9.4,N
9.649,-63.625,360.6,1,1,2019-11-09,0550,A,100,6.0NRT,292.9,91.4,N
9.631,-63.695,331.4,1,1,2019-11-09,0550,A,100,6.0NRT,292.2,31.4,N
9.63,-63.685,327.9,1,1,2019-11-09,0550,A,100,6.0NRT,292.5,26.9,N
9.626,-63.724,352.6,1,1,2019-11-09,0550,A,100,6.0NRT,292.5,71.5,N
9.625,-63.715,325.1,1,1,2019-11-09,0550,A,100,6.0NRT,291.9,23.4,N
9.624,-63.772,302.6,1,1,2019-11-09,0550,A,50,6.0NRT,288.6,4.9,N
9.394,-64.542,314.3,1.1,1.1,2019-11-09,0550,A,89,6.0NRT,287.6,13.8,N
9.384,-64.543,300.5,1.1,1.1,2019-11-09,0550,A,25,6.0NRT,285.6,3.6,N
9.275,-64.041,310.1,1.1,1,2019-11-09,0550,A,79,6.0NRT,289.8,9.7,N
9.241,-64.308,307.9,1.1,1,2019-11-09,0550,A,73,6.0NRT,288.4,8.1,N
9.239,-64.298,374.8,1.1,1,2019-11-09,0550,A,100,6.0NRT,289.9,148.7,N
9.23,-64.3,318.7,1.1,1,2019-11-09,0550,A,97,6.0NRT,290,17.2,N
-13.844,-66.519,325.9,1,1,2019-11-09,0555,A,100,6.0NRT,292.3,23.7,N
-13.851,-66.526,305.1,1,1,2019-11-09,0555,A,63,6.0NRT,290.4,5.6,N
-13.853,-66.516,327.5,1,1,2019-11-09,0555,A,100,6.0NRT,293.2,26,N
-13.854,-66.507,330,1,1,2019-11-09,0555,A,100,6.0NRT,293.4,28.6,N
-13.8,-66.948,312.2,1,1,2019-11-09,0555,A,84,6.0NRT,292.1,10,N
-13.862,-66.517,340.8,1,1,2019-11-09,0555,A,100,6.0NRT,292.9,45.7,N
-13.803,-66.995,312.7,1,1,2019-11-09,0555,A,85,6.0NRT,291.4,10.8,N
-13.809,-66.949,339.5,1,1,2019-11-09,0555,A,100,6.0NRT,296.1,41.9,N
-13.811,-66.94,318.3,1,1,2019-11-09,0555,A,97,6.0NRT,294,15,N
-13.81,-67.006,304,1,1,2019-11-09,0555,A,58,6.0NRT,290.7,5.1,N
-13.812,-66.997,314.8,1,1,2019-11-09,0555,A,90,6.0NRT,292.7,12.7,N
-13.818,-66.95,302.6,1,1,2019-11-09,0555,A,44,6.0NRT,291.5,3.8,N
-14.228,-66.07,306.3,1.1,1,2019-11-09,0555,A,67,6.0NRT,291.1,7.1,N
-14.664,-63.756,310.6,1.4,1.2,2019-11-09,0555,A,80,6.0NRT,291.9,15,N
-14.666,-63.743,306.7,1.4,1.2,2019-11-09,0555,A,69,6.0NRT,291.5,10.7,N
-15.522,-61.817,304.4,2,1.4,2019-11-09,0555,A,51,6.0NRT,286,18,N
-15.535,-61.818,300.1,2,1.4,2019-11-09,0555,A,3,6.0NRT,286.5,10.4,N
-15.77,-61.71,313.4,2.1,1.4,2019-11-09,0555,A,66,6.0NRT,288,30.6,N
-15.514,-64.091,306.8,1.4,1.2,2019-11-09,0555,A,44,6.0NRT,291.8,9.5,N
-15.536,-64.171,308.8,1.4,1.2,2019-11-09,0555,A,38,6.0NRT,292.8,11.3,N
-15.546,-64.173,314.6,1.4,1.2,2019-11-09,0555,A,48,6.0NRT,293.8,17,N
-15.847,-61.816,309.1,2,1.4,2019-11-09,0555,A,65,6.0NRT,285.9,26.4,N
-15.541,-64.179,310.2,1.4,1.2,2019-11-09,0555,A,22,6.0NRT,292.6,12,N
-15.542,-64.166,312.7,1.4,1.2,2019-11-09,0555,A,48,6.0NRT,293.8,14.4,N
-15.848,-61.824,301.8,2,1.4,2019-11-09,0555,A,34,6.0NRT,284.7,15.2,N
-15.85,-61.805,306.5,2,1.4,2019-11-09,0555,A,68,6.0NRT,287.4,22.1,N
-15.916,-62.026,301.3,2,1.4,2019-11-09,0555,A,27,6.0NRT,288.7,9.8,N
-15.926,-62.046,309.2,2,1.4,2019-11-09,0555,A,77,6.0NRT,289,23.1,N
-15.928,-62.028,312.2,2,1.4,2019-11-09,0555,A,84,6.0NRT,289.7,29.2,N
-16.224,-61.476,300.1,2.2,1.4,2019-11-09,0555,A,11,6.0NRT,286.9,11.8,N
-17.255,-61.447,310,2.3,1.5,2019-11-09,0555,A,79,6.0NRT,289.1,28.5,N
-17.253,-61.452,306.6,2.3,1.5,2019-11-09,0555,A,69,6.0NRT,289.2,22.5,N
-17.255,-61.431,300.6,2.3,1.5,2019-11-09,0555,A,30,6.0NRT,289.1,11.1,N
-17.339,-61.723,320.3,2.2,1.4,2019-11-09,0555,A,100,6.0NRT,289.8,52.4,N
-17.352,-61.724,309.7,2.2,1.4,2019-11-09,0555,A,78,6.0NRT,289.6,25.7,N
-17.365,-61.726,314.1,2.2,1.4,2019-11-09,0555,A,89,6.0NRT,289.7,35.9,N
-17.619,-60.825,303.1,2.6,1.5,2019-11-09,0555,A,53,6.0NRT,289,19.3,N
-17.895,-61.298,309.1,2.4,1.5,2019-11-09,0555,A,76,6.0NRT,290.3,29.1,N
-17.898,-61.275,315.8,2.4,1.5,2019-11-09,0555,A,92,6.0NRT,290.4,47.6,N
-17.892,-61.282,321.9,2.4,1.5,2019-11-09,0555,A,100,6.0NRT,290.4,67.8,N
-18.008,-62.664,305.3,1.9,1.3,2019-11-09,0555,A,64,6.0NRT,291.8,14.7,N
-18.013,-62.67,304.7,1.9,1.3,2019-11-09,0555,A,61,6.0NRT,291.8,13.7,N
-18.029,-62.744,301.9,1.9,1.3,2019-11-09,0555,A,45,6.0NRT,291.7,9.1,N
-18.672,-62.686,305.8,1.9,1.4,2019-11-09,0555,A,66,6.0NRT,293.2,14.1,N
-19.735,-60.491,303,2.9,1.6,2019-11-09,0555,A,53,6.0NRT,292,18,N
-23.303,-60.402,318.3,3.3,1.7,2019-11-09,0555,A,97,6.0NRT,288.4,85.5,N
-23.306,-60.37,309.2,3.3,1.7,2019-11-09,0555,A,77,6.0NRT,290.8,44.9,N
-23.319,-60.404,304.3,3.3,1.7,2019-11-09,0555,A,52,6.0NRT,289.3,27,N
-23.322,-60.371,301.5,3.3,1.7,2019-11-09,0555,A,18,6.0NRT,290,18,N
-23.302,-60.375,300.9,3.3,1.7,2019-11-09,0555,A,17,6.0NRT,290.3,19,N
-23.315,-60.408,316,3.3,1.7,2019-11-09,0555,A,92,6.0NRT,289,74.7,N
-23.318,-60.376,315.6,3.3,1.7,2019-11-09,0555,A,92,6.0NRT,290.4,73.2,N
11.984,-86.166,302.3,1,1,2019-11-09,0725,A,48,6.0NRT,290.9,4.1,N
3.429,-51.313,319.6,1.6,1.2,2019-11-09,1335,T,72,6.0NRT,288.8,22.5,D
3.427,-51.298,315.7,1.6,1.2,2019-11-09,1335,T,63,6.0NRT,290.9,15.4,D
2.847,-51.01,314,1.5,1.2,2019-11-09,1335,T,46,6.0NRT,293.1,9.8,D
2.643,-50.944,318.8,1.5,1.2,2019-11-09,1335,T,75,6.0NRT,293.1,18.7,D
1.797,-50.884,322.8,1.4,1.2,2019-11-09,1335,T,66,6.0NRT,289,19.6,D
2.101,-55.777,326.9,3.4,1.7,2019-11-09,1335,T,81,6.0NRT,294,84.7,D
1.396,-50.845,328.1,1.4,1.2,2019-11-09,1335,T,67,6.0NRT,290.4,23.9,D
2.107,-55.784,321,3.4,1.7,2019-11-09,1335,T,63,6.0NRT,293.7,49.7,D
1.375,-50.848,329.8,1.4,1.2,2019-11-09,1335,T,83,6.0NRT,289.8,27.8,D
2.033,-55.826,325.8,3.4,1.7,2019-11-09,1335,T,82,6.0NRT,295.7,73,D
1.294,-50.577,317.7,1.3,1.1,2019-11-09,1335,T,33,6.0NRT,296.1,11.8,D
2.017,-55.828,335.4,3.4,1.7,2019-11-09,1335,T,89,6.0NRT,295.3,147.4,D
2.038,-55.831,323.3,3.4,1.7,2019-11-09,1335,T,78,6.0NRT,295.6,58.7,D
2.034,-55.8,324,3.4,1.7,2019-11-09,1335,T,80,6.0NRT,295.2,57.8,D
2.022,-55.833,332.9,3.4,1.7,2019-11-09,1335,T,87,6.0NRT,295.3,122.9,D
1.391,-56.093,321.5,3.5,1.8,2019-11-09,1335,T,77,6.0NRT,291.8,76.8,D
0.05,-51.069,325,1.4,1.2,2019-11-09,1335,T,78,6.0NRT,296.3,15.9,D
-37.849,-58.253,310.2,1.1,1,2019-11-09,1350,T,24,6.0NRT,296,3.6,D
-17.461,-58.556,321.9,2.4,1.5,2019-11-09,1345,T,22,6.0NRT,295.4,35.1,D
-17.475,-58.559,322.9,2.4,1.5,2019-11-09,1345,T,63,6.0NRT,296.1,41.5,D
-18.314,-55.342,341.4,1.4,1.2,2019-11-09,1345,T,89,6.0NRT,298.4,49.4,D
-20.089,-42.617,318.3,3.4,1.7,2019-11-09,1345,T,62,6.0NRT,296.5,35.3,D
-17.844,-60.639,317,3.4,1.7,2019-11-09,1345,T,36,6.0NRT,293.6,37.5,D
-20.296,-45.333,321.5,2.1,1.4,2019-11-09,1345,T,73,6.0NRT,293.7,40.2,D
-18.888,-59.601,325.6,2.7,1.6,2019-11-09,1345,T,35,6.0NRT,301,46.3,D
-19.374,-60.191,320.6,2.9,1.6,2019-11-09,1345,T,24,6.0NRT,298.6,36.7,D
-20.067,-58.107,330.1,2,1.4,2019-11-09,1345,T,54,6.0NRT,303.7,30.7,D
-19.728,-60.498,319.8,3,1.7,2019-11-09,1345,T,52,6.0NRT,297,32.7,D
-20.445,-58.552,320.4,2.1,1.4,2019-11-09,1345,T,47,6.0NRT,298.9,23.2,D
-20.673,-59.101,322.9,2.3,1.5,2019-11-09,1345,T,70,6.0NRT,298.5,31.2,D
-20.945,-57.62,332.7,1.8,1.3,2019-11-09,1345,T,38,6.0NRT,305.3,34.1,D
-20.965,-57.641,335.5,1.8,1.3,2019-11-09,1345,T,63,6.0NRT,305.2,52.9,D
-20.968,-57.625,335.7,1.8,1.3,2019-11-09,1345,T,67,6.0NRT,306.1,47.3,D
-20.971,-57.608,333.4,1.8,1.3,2019-11-09,1345,T,83,6.0NRT,304.9,38,D
-20.975,-57.632,332.3,1.8,1.3,2019-11-09,1345,T,66,6.0NRT,304.6,45.4,D
-20.99,-57.548,323.5,1.7,1.3,2019-11-09,1345,T,31,6.0NRT,300.9,24.4,D
-20.758,-59.699,322.2,2.5,1.5,2019-11-09,1345,T,68,6.0NRT,298.5,34.2,D
-20.751,-59.704,323.8,2.5,1.5,2019-11-09,1345,T,43,6.0NRT,298.4,37.4,D
-22.176,-56.61,327.5,1.4,1.2,2019-11-09,1345,T,72,6.0NRT,304.5,15.3,D
-22.424,-56.502,331.6,1.4,1.2,2019-11-09,1345,T,61,6.0NRT,305.4,24.1,D
-22.358,-58.049,326.9,1.8,1.3,2019-11-09,1345,T,44,6.0NRT,304.8,27.5,D
-22.426,-58.052,327.9,1.8,1.3,2019-11-09,1345,T,26,6.0NRT,305.5,31.7,D
-23.642,-51.683,319.4,1,1,2019-11-09,1345,T,28,6.0NRT,299.9,6.9,D
-22.987,-58.792,329,1.9,1.4,2019-11-09,1345,T,68,6.0NRT,305.2,30.3,D
-22.978,-58.796,328,1.9,1.4,2019-11-09,1345,T,53,6.0NRT,305.1,28.1,D
-23.112,-58.911,327.8,2,1.4,2019-11-09,1345,T,48,6.0NRT,305,30.1,D
-23.496,-57.887,326.4,1.6,1.3,2019-11-09,1345,T,37,6.0NRT,306.8,22.6,D
-23.571,-57.73,328.5,1.6,1.2,2019-11-09,1345,T,46,6.0NRT,308.1,24,D
-23.736,-57.518,329.9,1.5,1.2,2019-11-09,1345,T,28,6.0NRT,309,23.2,D
-23.746,-57.521,329,1.5,1.2,2019-11-09,1345,T,40,6.0NRT,307.8,21.5,D
-24.012,-56.036,337.4,1.2,1.1,2019-11-09,1345,T,79,6.0NRT,307.6,30.2,D
-23.204,-60.829,323.6,2.7,1.6,2019-11-09,1345,T,34,6.0NRT,300.5,34.1,D
-23.315,-60.411,324,2.5,1.5,2019-11-09,1345,T,63,6.0NRT,299.8,38,D
-23.319,-60.387,321.3,2.5,1.5,2019-11-09,1345,T,43,6.0NRT,298.9,24.5,D
-23.312,-60.392,325.5,2.5,1.5,2019-11-09,1345,T,71,6.0NRT,299.8,41.1,D
-23.647,-58.814,326.8,1.9,1.3,2019-11-09,1345,T,48,6.0NRT,305.3,25,D
-23.957,-58.209,326.8,1.7,1.3,2019-11-09,1345,T,66,6.0NRT,302.1,21.9,D
-23.927,-58.572,323.8,1.8,1.3,2019-11-09,1345,T,62,6.0NRT,300.9,17.4,D
-23.816,-59.238,328.1,2,1.4,2019-11-09,1345,T,51,6.0NRT,304.5,29.7,D
-23.933,-58.58,326.4,1.8,1.3,2019-11-09,1345,T,58,6.0NRT,300.9,22.8,D
-24.206,-58.057,325.2,1.6,1.3,2019-11-09,1345,T,32,6.0NRT,303.4,18.1,D
-24.589,-57.525,325.4,1.5,1.2,2019-11-09,1345,T,60,6.0NRT,305,17.9,D
-24.623,-57.54,328.9,1.5,1.2,2019-11-09,1345,T,44,6.0NRT,306.7,23,D
-24.517,-58.25,342,1.7,1.3,2019-11-09,1345,T,89,6.0NRT,302.2,57.5,D
-24.528,-58.253,330.2,1.7,1.3,2019-11-09,1345,T,72,6.0NRT,303,22.4,D
-24.839,-57.819,343.2,1.5,1.2,2019-11-09,1345,T,90,6.0NRT,303.8,63.7,D
-24.842,-57.804,329.2,1.5,1.2,2019-11-09,1345,T,42,6.0NRT,303.2,23.8,D
-24.619,-59.063,323.4,1.9,1.3,2019-11-09,1345,T,65,6.0NRT,300.9,24.4,D
-24.637,-59.163,321.3,1.9,1.3,2019-11-09,1345,T,35,6.0NRT,300.6,20,D
-24.901,-57.724,328.2,1.5,1.2,2019-11-09,1345,T,30,6.0NRT,301.6,21.5,D
-24.912,-57.727,329.4,1.5,1.2,2019-11-09,1345,T,48,6.0NRT,302.4,24.4,D
-24.899,-57.997,322.2,1.6,1.2,2019-11-09,1345,T,51,6.0NRT,300.4,10.3,D
-24.824,-58.462,330.8,1.7,1.3,2019-11-09,1345,T,79,6.0NRT,299.4,36.2,D
-24.828,-58.446,323.3,1.7,1.3,2019-11-09,1345,T,68,6.0NRT,299.1,17,D
-25.037,-57.812,327,1.5,1.2,2019-11-09,1345,T,35,6.0NRT,304.5,19.2,D
-25.275,-57.769,333.5,1.5,1.2,2019-11-09,1345,T,83,6.0NRT,302.4,30.3,D
-24.898,-59.948,320.7,2.1,1.4,2019-11-09,1345,T,37,6.0NRT,297.8,23,D
-27.261,-57.736,318.1,1.4,1.2,2019-11-09,1345,T,63,6.0NRT,299.7,9.5,D
-28.556,-56.797,315,1.2,1.1,2019-11-09,1345,T,63,6.0NRT,294.3,8.3,D
-29.524,-55.102,319.8,1,1,2019-11-09,1345,T,68,6.0NRT,300,8.2,D
-0.796,-47.931,313.5,1,1,2019-11-09,1340,T,53,6.0NRT,290.8,7.1,D
-0.797,-47.922,313.8,1,1,2019-11-09,1340,T,62,6.0NRT,289.5,7.7,D
-0.926,-47.048,337.7,1,1,2019-11-09,1340,T,78,6.0NRT,288,35.6,D
-0.927,-47.039,327.9,1,1,2019-11-09,1340,T,0,6.0NRT,288,22,D
-1.091,-46.68,313.4,1,1,2019-11-09,1340,T,59,6.0NRT,288.9,7.5,D
-2.241,-45.882,328.8,1.1,1.1,2019-11-09,1340,T,51,6.0NRT,301.5,15.1,D
-2.242,-45.872,328,1.1,1.1,2019-11-09,1340,T,59,6.0NRT,301.3,14.6,D
-2.296,-45.936,347.7,1.1,1.1,2019-11-09,1340,T,89,6.0NRT,300,58.5,D
-2.297,-45.926,370.3,1.1,1.1,2019-11-09,1340,T,100,6.0NRT,300.2,128.1,D
-3.305,-41.095,325.6,2.5,1.5,2019-11-09,1340,T,78,6.0NRT,297.7,52.6,D
-3.311,-41.103,320.9,2.5,1.5,2019-11-09,1340,T,57,6.0NRT,296.3,35.6,D
-2.931,-44.941,320.1,1.3,1.1,2019-11-09,1340,T,28,6.0NRT,292.9,16.2,D
-3.356,-42.015,314.3,2.1,1.4,2019-11-09,1340,T,60,6.0NRT,281.7,23.9,D
-3.357,-42.186,336.6,2.1,1.4,2019-11-09,1340,T,88,6.0NRT,284,92.3,D
-3.359,-42.167,327.8,2.1,1.4,2019-11-09,1340,T,61,6.0NRT,284.8,59,D
-3.358,-42.193,316.9,2.1,1.4,2019-11-09,1340,T,62,6.0NRT,284.2,27.1,D
-3.36,-42.174,334.1,2.1,1.4,2019-11-09,1340,T,61,6.0NRT,284.5,85.5,D
-2.892,-45.832,315.9,1.1,1.1,2019-11-09,1340,T,61,6.0NRT,295.5,8.3,D
-3.439,-42.072,328.3,2.1,1.4,2019-11-09,1340,T,81,6.0NRT,284.6,61.1,D
-3.477,-41.901,317.7,2.2,1.4,2019-11-09,1340,T,51,6.0NRT,289.6,20.2,D
-3.439,-42.077,325.6,2.1,1.4,2019-11-09,1340,T,77,6.0NRT,285.1,50.9,D
-3.249,-43.869,315.3,1.5,1.2,2019-11-09,1340,T,34,6.0NRT,292.4,13.2,D
-3.627,-42.038,320.5,2.1,1.4,2019-11-09,1340,T,51,6.0NRT,286.3,27,D
-3.629,-42.396,317.9,2,1.4,2019-11-09,1340,T,37,6.0NRT,294.3,18.5,D
-2.683,-49.056,312.5,1,1,2019-11-09,1340,T,56,6.0NRT,287.1,6.7,D
-3.561,-43.136,317.8,1.8,1.3,2019-11-09,1340,T,54,6.0NRT,296.2,15.8,D
-3.644,-42.56,336.1,2,1.4,2019-11-09,1340,T,86,6.0NRT,295.2,74.7,D
-3.669,-42.383,350.9,2,1.4,2019-11-09,1340,T,95,6.0NRT,293.9,150.6,D
-3.671,-42.365,348.1,2,1.4,2019-11-09,1340,T,94,6.0NRT,292.7,136,D
-3.666,-42.492,333.7,2,1.4,2019-11-09,1340,T,84,6.0NRT,296.2,69,D
-3.681,-42.385,326.2,2,1.4,2019-11-09,1340,T,60,6.0NRT,295.7,40.6,D
-3.684,-42.367,324.8,2,1.4,2019-11-09,1340,T,70,6.0NRT,294,36.2,D
-3.647,-42.567,328.1,2,1.4,2019-11-09,1340,T,75,6.0NRT,294.4,42.7,D
-3.671,-42.39,339.6,2,1.4,2019-11-09,1340,T,88,6.0NRT,294,90.6,D
-3.673,-42.372,357.3,2,1.4,2019-11-09,1340,T,98,6.0NRT,294.5,195.3,D
-3.669,-42.499,331.8,2,1.4,2019-11-09,1340,T,82,6.0NRT,295.9,61.9,D
-3.671,-42.481,316.2,2,1.4,2019-11-09,1340,T,53,6.0NRT,295.8,15.6,D
-3.671,-42.57,322.7,2,1.4,2019-11-09,1340,T,71,6.0NRT,298.7,26.4,D
-3.733,-42.307,328.9,2.1,1.4,2019-11-09,1340,T,79,6.0NRT,295.3,47.9,D
-3.736,-42.288,335.2,2.1,1.4,2019-11-09,1340,T,85,6.0NRT,293.2,73.4,D
-3.474,-44.708,311.7,1.4,1.2,2019-11-09,1340,T,0,6.0NRT,289.7,5,D
-3.138,-47.226,331.1,1,1,2019-11-09,1340,T,85,6.0NRT,300.4,18.5,D
-3.146,-47.236,347.8,1,1,2019-11-09,1340,T,94,6.0NRT,298.8,47.4,D
-3.147,-47.227,360.3,1,1,2019-11-09,1340,T,100,6.0NRT,303.1,77.2,D
-3.148,-47.218,328.3,1,1,2019-11-09,1340,T,72,6.0NRT,299.2,14,D
-3.247,-47.421,322.4,1,1,2019-11-09,1340,T,70,6.0NRT,290.5,13.5,D
-3.163,-48.304,318.3,1,1,2019-11-09,1340,T,71,6.0NRT,292.9,10.9,D
-3.236,-48.558,316.2,1,1,2019-11-09,1340,T,63,6.0NRT,296.7,7.5,D
-4.042,-43.535,316.4,1.7,1.3,2019-11-09,1340,T,37,6.0NRT,296.5,15.2,D
-4.03,-44.411,315.3,1.4,1.2,2019-11-09,1340,T,46,6.0NRT,293.9,12.2,D
-4.034,-44.417,316.4,1.4,1.2,2019-11-09,1340,T,49,6.0NRT,292.8,13.9,D
-3.462,-49.085,326.9,1,1,2019-11-09,1340,T,80,6.0NRT,297.6,16.7,D
-4.522,-43.125,318.4,1.8,1.3,2019-11-09,1340,T,64,6.0NRT,294.6,22.3,D
-4.186,-45.858,312.5,1.2,1.1,2019-11-09,1340,T,0,6.0NRT,283.4,7,D
